customerID,Recency,Frequency,Monetary,RFMGroup,segment,activity,actionableTip
13865.0,58,30,639.7448979591836,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
13866.0,74,7,185.8035714285714,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
13867.0,31,60,1282.0025510204082,422.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
13868.0,7,33,4072.1173469387754,513.0,Promising,"Recent shoppers, but haven't spent much.",Create brand awareness offer free trials
13869.0,123,304,3933.227040816326,243.0,At Risk,Spent big money and purchased often. But long time ago. Need to bring them back!,"Send personalized emails to reconnect offer renewals, provide helpful resources."
13870.0,2,115,3534.3622448979595,523.0,Promising,"Recent shoppers, but haven't spent much.",Create brand awareness offer free trials
13871.0,22,336,8167.410714285714,444.0,Champions,"Bought recently, buy often and spend the most!",Reward them. Can be early adopters for new products. Will promote your brand.
13873.0,119,23,496.9387755102041,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
13874.0,358,18,689.3494897959184,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
13875.0,53,104,2279.06887755102,322.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
13876.0,63,7,156.50510204081633,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
13877.0,86,3,149.5408163265306,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
13878.0,54,35,1621.9005102040817,312.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
13880.0,21,159,3982.104591836734,433.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
13881.0,3,177,21757.04081632653,535.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
13882.0,2,64,1442.9591836734694,522.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
13883.0,10,138,3339.158163265306,533.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
13884.0,7,59,1004.5918367346937,522.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
13885.0,189,28,646.4285714285713,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
13886.0,71,16,310.6632653061224,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
13887.0,204,19,445.85459183673476,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
13888.0,119,39,759.7831632653063,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
13889.0,92,15,531.7602040816325,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
13890.0,1,110,2402.8188775510207,523.0,Promising,"Recent shoppers, but haven't spent much.",Create brand awareness offer free trials
13892.0,26,27,807.359693877551,412.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
13893.0,297,21,1047.3214285714284,112.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
13894.0,23,26,707.5510204081633,411.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
13895.0,28,118,3307.4872448979586,433.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
13897.0,50,17,396.8877551020408,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
13898.0,325,12,198.89030612244898,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
13899.0,16,19,495.56122448979585,411.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
13900.0,183,43,945.0892857142857,122.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
13901.0,72,149,3657.142857142857,233.0,At Risk,Spent big money and purchased often. But long time ago. Need to bring them back!,"Send personalized emails to reconnect offer renewals, provide helpful resources."
13904.0,37,26,424.28571428571433,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
13908.0,79,120,2984.5025510204077,233.0,At Risk,Spent big money and purchased often. But long time ago. Need to bring them back!,"Send personalized emails to reconnect offer renewals, provide helpful resources."
13911.0,57,148,3291.9770408163267,333.0,Need Attention,"Above average recency, frequency and monetary values. May not have bought very recently though","Make limited time offers, Recommend based on past purchases. Reactivate them."
13914.0,11,32,783.0994897959183,511.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
13917.0,49,18,346.9897959183673,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
13918.0,49,30,1546.9897959183672,312.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
13922.0,351,7,219.7066326530612,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
13923.0,53,20,447.8698979591836,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
